# WALTzER VIS band. Generated on: 2026-02-19
#wl[um]  reflectivity  dichroic1_eff dichroic2_eff grating_eff  qe  throughput
0.47484737     0.9090     0.9000     0.8500     0.5943     0.8918     0.258830
0.47493773     0.9084     0.9000     0.8500     0.5942     0.8920     0.258353
0.47502808     0.9080     0.9000     0.8500     0.5941     0.8922     0.258027
0.47511844     0.9080     0.9000     0.8500     0.5940     0.8924     0.258036
0.47520879     0.9080     0.9000     0.8500     0.5939     0.8925     0.258045
0.47529915     0.9080     0.9000     0.8500     0.5938     0.8927     0.258054
0.47538950     0.9080     0.9000     0.8500     0.5937     0.8929     0.258062
0.47547985     0.9080     0.9000     0.8500     0.5936     0.8931     0.258071
0.47557021     0.9080     0.9000     0.8500     0.5935     0.8933     0.258080
0.47566056     0.9080     0.9000     0.8500     0.5934     0.8934     0.258088
0.47575092     0.9080     0.9000     0.8500     0.5933     0.8936     0.258097
0.47584127     0.9080     0.9000     0.8500     0.5932     0.8938     0.258105
0.47593162     0.9080     0.9000     0.8500     0.5931     0.8940     0.258114
0.47602198     0.9080     0.9000     0.8500     0.5930     0.8942     0.258123
0.47611233     0.9080     0.9000     0.8500     0.5929     0.8944     0.258131
0.47620269     0.9080     0.9000     0.8500     0.5928     0.8945     0.258140
0.47629304     0.9080     0.9000     0.8500     0.5927     0.8947     0.258148
0.47638339     0.9080     0.9000     0.8500     0.5926     0.8949     0.258157
0.47647375     0.9080     0.9000     0.8500     0.5925     0.8951     0.258165
0.47656410     0.9080     0.9000     0.8500     0.5924     0.8953     0.258174
0.47665446     0.9080     0.9000     0.8500     0.5923     0.8954     0.258182
0.47674481     0.9080     0.9000     0.8500     0.5922     0.8956     0.258190
0.47683516     0.9080     0.9000     0.8500     0.5921     0.8958     0.258199
0.47692552     0.9080     0.9000     0.8500     0.5920     0.8960     0.258207
0.47701587     0.9080     0.9000     0.8500     0.5919     0.8962     0.258216
0.47710623     0.9080     0.9000     0.8500     0.5918     0.8963     0.258224
0.47719658     0.9080     0.9000     0.8500     0.5917     0.8965     0.258232
0.47728694     0.9080     0.9000     0.8500     0.5916     0.8967     0.258240
0.47737729     0.9080     0.9000     0.8500     0.5915     0.8969     0.258249
0.47746764     0.9080     0.9000     0.8500     0.5914     0.8971     0.258257
0.47755800     0.9080     0.9000     0.8500     0.5913     0.8972     0.258265
0.47764835     0.9080     0.9000     0.8500     0.5912     0.8974     0.258274
0.47773871     0.9080     0.9000     0.8500     0.5911     0.8976     0.258282
0.47782906     0.9080     0.9000     0.8500     0.5910     0.8978     0.258290
0.47791941     0.9080     0.9000     0.8500     0.5909     0.8980     0.258298
0.47800977     0.9080     0.9000     0.8500     0.5908     0.8982     0.258306
0.47810012     0.9080     0.9000     0.8500     0.5908     0.8983     0.258360
0.47819048     0.9080     0.9000     0.8500     0.5908     0.8985     0.258422
0.47828083     0.9080     0.9000     0.8500     0.5909     0.8987     0.258484
0.47837118     0.9080     0.9000     0.8500     0.5909     0.8989     0.258546
0.47846154     0.9080     0.9000     0.8500     0.5909     0.8991     0.258608
0.47855189     0.9080     0.9000     0.8500     0.5909     0.8992     0.258670
0.47864225     0.9080     0.9000     0.8500     0.5910     0.8994     0.258733
0.47873260     0.9080     0.9000     0.8500     0.5910     0.8996     0.258795
0.47882295     0.9080     0.9000     0.8500     0.5910     0.8998     0.258857
0.47891331     0.9080     0.9000     0.8500     0.5910     0.9000     0.258919
0.47900366     0.9080     0.9000     0.8500     0.5910     0.9001     0.258982
0.47909402     0.9080     0.9000     0.8500     0.5911     0.9003     0.259044
0.47918437     0.9080     0.9000     0.8500     0.5911     0.9005     0.259106
0.47927473     0.9080     0.9000     0.8500     0.5911     0.9007     0.259168
0.47936508     0.9080     0.9000     0.8500     0.5911     0.9009     0.259231
0.47945543     0.9080     0.9000     0.8500     0.5912     0.9010     0.259293
0.47954579     0.9080     0.9000     0.8500     0.5912     0.9012     0.259355
0.47963614     0.9080     0.9000     0.8500     0.5912     0.9014     0.259417
0.47972650     0.9080     0.9000     0.8500     0.5912     0.9016     0.259472
0.47981685     0.9080     0.9000     0.8500     0.5913     0.9017     0.259507
0.47990720     0.9080     0.9000     0.8500     0.5913     0.9017     0.259543
0.47999756     0.9080     0.9000     0.8500     0.5913     0.9018     0.259578
0.48008791     0.9080     0.9000     0.8500     0.5913     0.9019     0.259614
0.48017827     0.9080     0.9000     0.8500     0.5913     0.9020     0.259650
0.48026862     0.9080     0.9000     0.8500     0.5914     0.9021     0.259685
0.48035897     0.9080     0.9000     0.8500     0.5914     0.9022     0.259721
0.48044933     0.9080     0.9000     0.8500     0.5914     0.9023     0.259757
